acinar cell	adipocyte - breast	adipocyte - omental	adipocyte - perirenal	adipocyte - subcutaneous	alveolar epithelial cell	amniotic epithelial cell	amniotic membrane cell	astrocyte	astrocyte - cerebellum	astrocyte - cerebral cortex	basophil	blood vessel endothelial cell	bronchial epithelial cell	bronchial smooth muscle cell	cardiac fibroblast	cardiac myocyte	cd14-cd16+ monocyte	cd14+ monocyte	cd14+ monocyte derived endothelial progenitor cell	cd14+cd16- monocyte	cd14+cd16+ monocyte	cd4+ t cell	cd4+cd25-cd45ra- memory conventional t cell	cd4+cd25-cd45ra+ naive conventional t cell	cd4+cd25+cd45ra- memory regulatory t cell	cd4+cd25+cd45ra+ naive regulatory t cell	cd8+ t cell	chondrocyte	chorionic membrane cell	ciliated epithelial cell	corneal epithelial cell	dendritic cell	dendritic cell - monocyte immature derived	dendritic cell - plasmacytoid	endothelial cell - aortic	endothelial cell - artery	endothelial cell - microvascular	endothelial cell - thoracic	endothelial cell - umbilical vein	endothelial cell - vein	endothelial cell of hepatic sinusoid	endothelial cell of lymphatic vessel	enteric smooth muscle cell	epithelial cell of esophagus	epithelial cell of malassez	epithelial cell of prostate	fat cell	fibroblast - dermal	fibroblast - skin dystrophia myotonica	fibroblast - skin normal	fibroblast - skin spinal muscular atrophy	fibroblast - skin walker warburg	fibroblast of choroid plexus	fibroblast of gingiva	fibroblast of lymphatic vessel	fibroblast of periodontium	fibroblast of pulmonary artery	fibroblast of the conjuctiva	fibroblast of tunica adventitia of artery	gingival epithelial cell	hair follicle cell	hair follicle dermal papilla cell	hair follicle outer root sheath cell	hepatic stellate cell	hepatocyte	immature langerhans cell	intestinal epithelial cell	iris pigment epithelial cell	keratinocyte	keratinocyte - epidermal	keratinocyte - oral	keratocyte	kidney epithelial cell	lens epithelial cell	lymphocyte of b lineage	macrophage	mammary epithelial cell	mast cell	mast cell - stimulated	melanocyte	melanocyte - dark	melanocyte - light	meningeal cell	mesenchymal precursor cell	mesenchymal precursor cell - adipose	mesenchymal precursor cell - bone marrow	mesenchymal precursor cell - cardiac	mesenchymal somatic cell	mesenchymal stem cell	mesenchymal stem cell - adipose	mesenchymal stem cell - amniotic membrane	mesenchymal stem cell - bone marrow	mesenchymal stem cell - hepatic	mesenchymal stem cell - umbilical	mesenchymal stem cell - wharton's jelly	mesothelial cell	migratory langerhans cell	monocyte	multipotent cord blood unrestricted somatic stem cell	myoblast	nasal epithelial cell	natural killer cell	neuron	neuronal stem cell	neutrophil	olfactory epithelial cell	osteoblast	pancreatic stromal cell	pericyte cell	placental epithelial cell	preadipocyte	preadipocyte - breast	preadipocyte - omental	preadipocyte - perirenal	preadipocyte - subcutaneous	preadipocyte - visceral	prostate stromal cell	renal cortical epithelial cell	renal epithelial cell	renal glomerular endothelial cell	renal mesangial cell	renal proximal tubular epithelial cell	respiratory epithelial cell	reticulocyte	retinal pigment epithelial cell	salivary acinar cell	sebocyte	sensory epithelial cell	sertoli cell	skeletal muscle cell	skeletal muscle cell differentiated into myotubes	skeletal muscle satellite cell	skin fibroblast	small airway epithelial cell	smooth muscle cell - aortic	smooth muscle cell - brachiocephalic	smooth muscle cell - brain vascular	smooth muscle cell - carotid	smooth muscle cell - coronary artery	smooth muscle cell - internal thoracic artery	smooth muscle cell - pulmonary artery	smooth muscle cell - subclavian artery	smooth muscle cell - umbilical artery	smooth muscle cell - umbilical vein	smooth muscle cell of prostate	smooth muscle cell of the esophagus	smooth muscle cell of trachea	stromal cell	synoviocyte	t cell	tendon cell	trabecular meshwork cell	tracheal epithelial cell	urothelial cell	uterine smooth muscle cell	vascular associated smooth muscle cell
lung diseases, interstitial	1	1	1	1	1	7.6665463731696e-23	1	1	1	1	1	0.99489160109649	0.999946832306626	2.19907679007196e-06	0.411259251734119	0.988348701898081	1	2.09641648615096e-09	2.09641648615096e-09	2.09641648615096e-09	2.09641648615096e-09	2.09641648615096e-09	1.61626691242556e-48	1.61626691242556e-48	4.69992208918448e-07	4.69992208918448e-07	4.69992208918448e-07	0.00135679764057966	1	1	0.982163415449608	0.974211199204286	1.43761765962014e-161	1.43761765962014e-161	1.43761765962014e-161	1	0.973892114566141	0.770588125117624	1	0.985373013080581	0.997620539323047	1	0.472274485619383	1	1	0.674661099414529	1	1	1	0.999901035845142	0.999901035845142	0.999901035845142	0.999901035845142	1	1	0.00315131440814495	1	0.0320391035864414	1	1	0.623556385547723	1	1	0.820563428469632	0.921546686433292	1	8.39516345413446e-320	0.999739508577498	1	1	1	0.244460895160373	1	0.0164026380156769	1	0.00263755740864832	8.39516345413446e-320	1	6.57527227274692e-11	6.57527227274692e-11	0.999974013093975	0.999974013093975	0.999974013093975	0.927762229056593	0.978967027022479	0.576868017040844	0.835242845660378	1	0.978967027022479	0.978967027022479	0.576868017040844	1	0.835242845660378	1	0.605816718626406	1	0.982163415449608	8.39516345413446e-320	2.09641648615096e-09	0.605816718626406	0.998587524724869	1	0.556638589144222	1	1	2.28247166472822e-206	1	1	1	0.759871939907126	1	1	1	1	0.000232119321921824	1	0.000232119321921824	1	8.46042258407141e-09	0.0808525798816398	0.370348078030542	0.0141057655694233	0.464796476935177	3.32004928262054e-89	0.951349668574936	1	1	1	0.982163415449608	1	1	1	1	0.999901035845142	3.32004928262054e-89	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999981532753141	1	2.33687705793781e-63	1	1	0.95977470669852	1	1	1
lupus erythematosus, discoid	1	1	1	0.21138249674928	0.0359693205517388	1	1	1	1	1	1	0.00601509966415416	1	1	1	0.305758599878269	0.828837279351952	0.0583263110398154	0.0583263110398154	0.0583263110398154	0.0583263110398154	0.0583263110398154	0.00263770333207132	0.00263770333207132	0.0933786624443587	0.0933786624443587	0.0933786624443587	0.293812024132274	1	1	0.796787822068796	1	0.00828748195485753	0.00828748195485753	0.00828748195485753	1	1	1	1	1	1	1	1	1	1	1	1	0.21138249674928	1	0.0138168279473414	0.0138168279473414	0.0138168279473414	0.0138168279473414	1	1	1	1	1	1	1	1	1	1	1	1	1	0.000274915509815745	1	1	1.02563929120664e-10	1.02563929120664e-10	0.210693653916432	1	1	1	0.000105712471988302	0.183266361546074	1	0.933311088465564	0.933311088465564	0.260555286687442	0.260555286687442	0.260555286687442	1	1	1	0.678857001257289	1	1	1	1	1	0.678857001257289	1	1	1	0.796787822068796	0.000274915509815745	0.0583263110398154	1	1	1	0.900251080950732	1	1	6.72226117300541e-40	1	1	1	1	1	1	1	1	0.998392710890192	1	0.998392710890192	1	1	1	1	1	1	1	0.690100578986071	1	1	1	0.796787822068796	1	0.904711076844076	0.951469344953827	1	0.0138168279473414	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.66919928271174e-12	1	1	1	1	1	1
lupus erythematosus, systemic	0.487180701535431	1	1	0.999999999994451	1	1	1	1	0.999999999999998	0.895754815020608	1	0.0045314642297047	0.0315945454308655	1	1	0.905431975134592	0.999999997035387	4.13646930170804e-145	4.13646930170804e-145	4.13646930170804e-145	4.13646930170804e-145	4.13646930170804e-145	8.39516345413446e-320	8.39516345413446e-320	2.24407050034538e-237	2.24407050034538e-237	2.24407050034538e-237	1.22066379590874e-19	0.999998608787945	1	0.95865039289177	0.996977261294772	1.08728646349411e-104	1.08728646349411e-104	1.08728646349411e-104	1	0.868614975698364	0.786232465978855	1	0.158995891658338	0.107793142294005	0.999999999999955	1	1	1	1	0.964607743011619	0.999999999994451	0.875065294611893	0.895765258085661	0.895765258085661	0.895765258085661	0.895765258085661	1	1	0.0828605643329008	1	1	1	1	1	1	1	1	1	0.999999999999955	0.156765228621288	1	1	0.217424972122883	0.217424972122883	0.98761616388716	1	1.78822323186091e-38	1	8.39516345413446e-320	2.33323585027925e-12	1	0.999999584868062	0.999999584868062	0.999987208643822	0.999987208643822	0.999987208643822	0.0607252514158559	0.813470544839308	1	6.27335093771482e-93	1	0.813470544839308	0.813470544839308	1	1	6.27335093771482e-93	1	0.075504198749177	1	0.95865039289177	0.156765228621288	4.13646930170804e-145	0.075504198749177	1	1	3.41656543621277e-27	1	1	8.39516345413446e-320	1	1	1	1	0.935285252963487	0.960625781635907	1	1	1	1	1	1	3.05982380401449e-46	0.000269665921158021	4.46775195257334e-12	5.33526432712216e-96	0.275837447171953	0.999999935332478	0.914720118180129	1	0.122562426215887	1	0.95865039289177	0.999994996992729	1	1	1	0.895765258085661	0.999999935332478	1	1	1	1	1	1	1	1	1	1	1	1	1	0.998682249626978	0.00382393126268487	8.39516345413446e-320	1	1	1	1	1	1
lupus nephritis	1	1	1	1	1	1	1	1	1	1	1	0.00887082764741206	0.178350148009206	1	1	1	1	4.72114035613301e-08	4.72114035613301e-08	4.72114035613301e-08	4.72114035613301e-08	4.72114035613301e-08	3.10877468527412e-82	3.10877468527412e-82	2.14069329706927e-11	2.14069329706927e-11	2.14069329706927e-11	6.79697121319993e-07	1	1	9.25131568209696e-05	1	2.13761317395484e-13	2.13761317395484e-13	2.13761317395484e-13	1	1	0.135412664421467	1	0.34134200533844	0.449554779000262	0.96266256538233	1	1	1	1	1	1	1	0.912242786224007	0.912242786224007	0.912242786224007	0.912242786224007	1	1	1	1	1	1	1	1	1	1	1	1	0.96266256538233	1	1	1	1	1	1	1	5.59757930097495e-85	1	1.36716958857509e-163	2.12791558609876e-20	1	0.851499917999076	0.851499917999076	1	1	1	1	0.797296817378822	1	0.00115786419150719	1	0.797296817378822	0.797296817378822	1	1	0.00115786419150719	1	0.087900226972373	1	9.25131568209696e-05	1	4.72114035613301e-08	0.087900226972373	1	1	0.246319855089199	1	1	0.223312778550515	1	1	1	1	1	1	1	1	0.0113052564857257	1	0.0113052564857257	1	1.96147884463474e-82	1.36921995335988e-08	3.43732122246027e-23	2.29426330014927e-163	0.0265924729336063	0.836199051292799	0.33683264400277	1	1	1	9.25131568209696e-05	1	1	1	1	0.912242786224007	0.836199051292799	1	1	1	1	1	1	1	1	1	1	1	1	1	0.795170262950364	1	1.5133328587919e-128	1	1	1	1	1	1
lupus vulgaris	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.402062560755039	0.402062560755039	0.402062560755039	0.402062560755039	0.402062560755039	0.000111780330488671	0.000111780330488671	0.159650682149283	0.159650682149283	0.159650682149283	1	1	1	0.94710777326093	1	0.00265742940401244	0.00265742940401244	0.00265742940401244	1	1	1	1	1	1	1	1	1	1	1	0.0985241764600211	1	1	0.551086137585225	0.551086137585225	0.551086137585225	0.551086137585225	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00427781411900631	1	1	0.338509773279558	0.338509773279558	1	1	0.52372512207522	1	7.48970035748619e-10	0.16557723185329	1	0.0731895412634705	0.0731895412634705	1	1	1	1	0.624639248217743	0.0611214554168826	0.733358915026869	1	0.624639248217743	0.624639248217743	0.0611214554168826	1	0.733358915026869	1	1	1	0.94710777326093	0.00427781411900631	0.402062560755039	1	1	1	0.655696412077545	0.999999997547345	1	0.172439515290067	1	1	1	1	1	1	1	1	0.989730509690619	1	0.989730509690619	1	0.181029498007593	1	1	1	1	1	1	1	1	1	0.94710777326093	1	1	1	1	0.551086137585225	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.835042627815297	1	1.81975861983667e-13	1	1	1	1	1	1
lymphedema	1	1	1	0.646323070636656	0.120244282191964	1	1	1	1	1	1	0.708881063287813	0.987402075981735	1	1	0.720921643268997	1	0.952382435805256	0.952382435805256	0.952382435805256	0.952382435805256	0.952382435805256	0.0153795636731909	0.0153795636731909	0.136676237149643	0.136676237149643	0.136676237149643	0.999401341169355	1	1	1	1	0.969219004755019	0.969219004755019	0.969219004755019	1	1	1	1	1	1	1	1.60692591456751e-26	1	1	1	1	0.646323070636656	1	0.954622062116623	0.954622062116623	0.954622062116623	0.954622062116623	1	1	0.0161659513655641	1	1	1	1	1	1	1	1	1	1	0.577336307988464	1	1	0.999328212366054	0.999328212366054	1	1	0.988917582642844	1	0.999872926820155	0.71013405268428	1	0.350036878192606	0.350036878192606	0.968665601633355	0.968665601633355	0.968665601633355	1	1	1	0.999999999923345	1	1	1	1	1	0.999999999923345	1	1	1	1	0.577336307988464	0.952382435805256	1	1	1	0.999982159145917	1	1	0.999996505622741	1	1	1	0.103373920706238	1	1	1	1	0.999999999999999	0.025074910573179	0.999999999999999	1	1	1	1	1	1	0.998511751325985	1	1	1	1	1	1	1	1	1	0.954622062116623	0.998511751325985	1	1	1	1	1	1	1	1	1	1	1	1	1	0.994841329154228	1	0.891258535700937	1	1	1	1	1	1
lymphohistiocytosis, hemophagocytic	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.315137288633867	0.315137288633867	0.315137288633867	0.315137288633867	0.315137288633867	0.00771122811819269	0.00771122811819269	0.700879437838922	0.700879437838922	0.700879437838922	3.29566033056747e-50	1	1	0.995609404149841	1	0.149051819129702	0.149051819129702	0.149051819129702	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.244982256800887	1	1	0.652992843017699	0.652992843017699	1	1	1	1	0.00199128330765987	8.35973771308237e-24	1	0.746379036463029	0.746379036463029	0.0906588391023428	0.0906588391023428	0.0906588391023428	1	0.577549474470319	1	7.79428852330522e-11	1	0.577549474470319	0.577549474470319	1	1	7.79428852330522e-11	1	1	1	0.995609404149841	0.244982256800887	0.315137288633867	1	1	1	3.76817981714767e-106	0.999999999982776	1	0.563514740260979	1	1	1	1	1	1	1	1	0.998532240661476	1	0.998532240661476	1	1	1	1	0.295853442389435	1	1	1	1	1	1	0.995609404149841	1	0.86492099678855	0.911286433641066	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.794993861956119	1	2.28601824479246e-62	1	1	1	1	1	1
lymphoproliferative disorders	0.983312332088796	1	1	1	0.91952179166308	0.764649578893368	0.797653632435678	1	1	0.999999041159697	1	0.000859992031011047	1	0.999999999963057	1	0.999999999999988	1	8.39516345413446e-320	8.39516345413446e-320	8.39516345413446e-320	8.39516345413446e-320	8.39516345413446e-320	8.39516345413446e-320	8.39516345413446e-320	8.39516345413446e-320	8.39516345413446e-320	8.39516345413446e-320	8.39516345413446e-320	1	1	1	1	8.64785990309815e-199	8.64785990309815e-199	8.64785990309815e-199	0.999999981054334	1	0.995641986955687	0.932791160871586	0.999998811684694	0.999999999534501	1	0.38691838957328	1	0.999792860713088	1	1	1	0.999959786045029	0.999999999999999	0.999999999999999	0.999999999999999	0.999999999999999	1	0.999996395680604	0.0975420748606245	0.999999999441904	1	0.982468756789759	1	0.999998726794743	1	1	0.962552579564261	0.99999992054081	1	3.09140027022416e-33	1	0.980411503627662	1	1	0.999999699198573	1	1	1	8.39516345413446e-320	8.39516345413446e-320	0.999999999998998	0.461116213877938	0.461116213877938	1	1	1	0.999999159057382	0.999999999019908	0.99836263285653	8.39516345413446e-320	0.997745815170493	0.999999999019908	0.999999999019908	0.99836263285653	1	8.39516345413446e-320	0.921108262956277	0.997469594101205	1	1	3.09140027022416e-33	8.39516345413446e-320	0.997469594101205	1	1	8.39516345413446e-320	1	1	1.68641609650208e-71	1	0.999998836091878	1	0.991108147583867	0.999190696478338	0.999999460268398	0.971241585396479	1	0.99999999999999	1	0.99999999999999	1	0.999996950510992	0.999957930635135	0.948757180130891	0.999999705049671	0.961373932771599	0.999999999999973	6.51012973003427e-15	1	0.551278389079171	1	1	0.999999999999996	1	1	1	0.999999999999999	0.999999999999973	1	1	1	1	1	1	1	1	1	1	1	1	1	2.0568337985225e-46	0.5297070656989	8.39516345413446e-320	1	1	0.999998120100627	0.946826437271297	1	1
macular degeneration	1	1	1	1	1	1	1	1	0.983628278771933	1	1	1	0.139081562858881	1	1	1	0.999999911364382	0.999999970176086	0.999999970176086	0.999999970176086	0.999999970176086	0.999999970176086	0.99999999999929	0.99999999999929	1	1	1	0.999999999999698	0.999427163946692	1	1	0.121632238504298	0.999999989845713	0.999999989845713	0.999999989845713	0.668241508447763	0.912336206326887	0.393380379898528	1	0.761749506772219	0.871393591184657	0.999973342745202	1	1	1	1	1	1	1	0.997805887204661	0.997805887204661	0.997805887204661	0.997805887204661	1	1	1	1	1	1	1	1	1	1	1	1	0.999973342745202	1	1	0.00127065828880543	0.999952425945253	0.999952425945253	1	1	1	1	1	0.999368392495706	1	1	1	0.147661535899325	0.147661535899325	0.147661535899325	1	0.999593329293524	1	1	1	0.999593329293524	0.999593329293524	1	1	1	1	1	1	1	1	0.999999970176086	1	1	1	0.999999998340732	4.9190379726176e-42	0.906187796081327	1	1	1	1	0.239572126659936	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999986236315488	1	1.12623991909829e-63	1	1	1	1	0.99999999880855	0.999999998554447	1	0.997805887204661	0.999986236315488	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999865313529	1	1	1	0.0123057517219949	1	1	1	1
macular degeneration, age-related	1	1	1	1	1	1	1	1	0.983628278771933	1	1	1	0.139081562858881	1	1	1	0.999999911364382	0.999999970176086	0.999999970176086	0.999999970176086	0.999999970176086	0.999999970176086	0.99999999999929	0.99999999999929	1	1	1	0.999999999999698	0.999427163946692	1	1	0.121632238504298	0.999999989845713	0.999999989845713	0.999999989845713	0.668241508447763	0.912336206326887	0.393380379898528	1	0.761749506772219	0.871393591184657	0.999973342745202	1	1	1	1	1	1	1	0.997805887204661	0.997805887204661	0.997805887204661	0.997805887204661	1	1	1	1	1	1	1	1	1	1	1	1	0.999973342745202	1	1	0.00127065828880543	0.999952425945253	0.999952425945253	1	1	1	1	1	0.999368392495706	1	1	1	0.147661535899325	0.147661535899325	0.147661535899325	1	0.999593329293524	1	1	1	0.999593329293524	0.999593329293524	1	1	1	1	1	1	1	1	0.999999970176086	1	1	1	0.999999998340732	4.9190379726176e-42	0.906187796081327	1	1	1	1	0.239572126659936	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999986236315488	1	1.12623991909829e-63	1	1	1	1	0.99999999880855	0.999999998554447	1	0.997805887204661	0.999986236315488	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999865313529	1	1	1	0.0123057517219949	1	1	1	1
malaria	1	1	1	0.999999999999947	1	1	1	1	0.999999999999516	1	1	0.715073974416922	0.99508820373762	1	1	1	1	7.92376886838148e-21	7.92376886838148e-21	7.92376886838148e-21	7.92376886838148e-21	7.92376886838148e-21	4.51646202465013e-93	4.51646202465013e-93	1.70480616491079e-11	1.70480616491079e-11	1.70480616491079e-11	2.46445549971664e-75	1	1	1	1	2.06194971369688e-10	2.06194971369688e-10	2.06194971369688e-10	1	1	1	1	0.838645693923928	0.959897639750777	4.64274784614708e-33	1	1	1	1	1	0.999999999999947	1	0.999999999941343	0.999999999941343	0.999999999941343	0.999999999941343	1	1	1	1	1	1	1	1	1	1	1	1	4.64274784614708e-33	1	0.999999997910802	1	1	1	1	1	0.999999955298829	1	2.558454616922e-13	3.56198059572363e-12	1	0.99999999999997	0.99999999999997	1	1	1	0.780400398588099	0.999999999999825	1	3.19977207755246e-17	1	0.999999999999825	0.999999999999825	1	1	3.19977207755246e-17	1	1	1	1	1	7.92376886838148e-21	1	0.977079093241262	1	2.76154473250505e-05	1	0.999505750165512	0.999998840634166	1	1	1	0.950316480059935	0.0263653515785255	1	1	1	1	1	1	1	0.998774756283998	1	1	1	1	0.999999999999842	4.88588579051762e-92	1	1	1	1	1	1	1	1	0.999999999941343	0.999999999999842	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8.91270883011487e-188	1	1	1	1	1	1
malaria, cerebral	1	1	1	1	1	1	1	1	7.80619437653444e-06	1	1	0.00892773868468448	0.000981722607546988	1	1	1	1	4.0212546352864e-07	4.0212546352864e-07	4.0212546352864e-07	4.0212546352864e-07	4.0212546352864e-07	2.11193468077577e-28	2.11193468077577e-28	2.24700988774163e-06	2.24700988774163e-06	2.24700988774163e-06	1.99784654068959e-39	1	1	0.00541289515787984	1	0.00304942975868888	0.00304942975868888	0.00304942975868888	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.963863078675529	2.07893108424644e-06	1	0.473684467351861	0.473684467351861	1	1	1	0.00360476826391087	1	1	0.00248272796097179	1	1	1	1	1	0.00248272796097179	1	1	1	0.00541289515787984	1	4.0212546352864e-07	1	1	1	0.000620853043139533	0.642338471420189	0.207060576870254	0.0465502496228644	1	1	1	0.0874347840247265	1	1	1	1	0.999601472950372	1	0.999601472950372	1	1	1	1	1	1	1	0.0329507697190561	1	1	1	0.00541289515787984	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.841795534614235	1	2.38554676947876e-51	1	1	1	1	1	1
malaria, falciparum	1	1	1	0.999811154884378	1	1	1	1	0.927468003604724	1	1	0.341645008614875	0.0440544938307569	1	1	1	0.999999971348684	3.1262790494585e-30	3.1262790494585e-30	3.1262790494585e-30	3.1262790494585e-30	3.1262790494585e-30	8.54973185097829e-41	8.54973185097829e-41	0.000181890471721995	0.000181890471721995	0.000181890471721995	3.20922800701359e-44	1	1	0.987699691722994	1	0.00181962649174468	0.00181962649174468	0.00181962649174468	1	1	1	1	0.141433748497706	0.282800252564006	4.56524892805088e-05	1	1	1	1	1	0.999811154884378	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.56524892805088e-05	1	1	1	1	1	1	1	0.999074699377679	1	0.00250841696069499	0.328141841119904	1	0.999948461408962	0.999948461408962	1	1	1	0.192912728971724	1	1	1.75508654606609e-07	1	1	1	1	1	1.75508654606609e-07	1	1	1	0.987699691722994	1	3.1262790494585e-30	1	0.963631234060563	1	3.85773045161781e-05	1	0.881798902957363	0.620175866101042	1	1	1	0.569200165900828	0.000182809327508906	1	1	1	1	1	1	1	1	1	1	1	1	0.999958936791577	0.000331050222560692	1	1	1	0.987699691722994	1	1	0.999999999994579	1	1	0.999958936791577	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999233223898	1	3.73795171355384e-86	1	1	1	1	1	1
memory impairment	1	1	1	1	1	1	0.489674196098977	1	8.88171989339662e-19	1	3.92023941710624e-23	1	0.999973378953852	1	1	1	1	1	1	1	1	1	1	1	0.999999959134957	0.999999959134957	0.999999959134957	1	1	1	1	1	0.999999999999998	0.999999999999998	0.999999999999998	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999991766357296	0.999991766357296	0.999991766357296	0.999991766357296	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00905592374691391	0.999928924855918	1	1	1	0.999928924855918	0.999928924855918	1	1	1	1	1	1	1	1	1	1	1	1	0.999999999999994	1.80643745088574e-199	1.00545608274161e-05	1	1	1	1	0.72939487755403	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999999999996	1	1	0.999991766357296	1	1	1	0.0880661221193042	1	1	1	1	1	1	1	1	1	1	0.999999998637966	1	1	1	1	1	1	1	1
meniere disease	1	1	1	1	1	1	1	1	0.96051754657453	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999992916931	0.999999992916931	0.996754382786653	0.996754382786653	0.996754382786653	0.999997591040285	0.798773639935809	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.993430857820742	0.993430857820742	1	1	1	1	0.99999998261792	0.999999999998506	1	0.957362771547279	0.957362771547279	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999914496190821	0.00151045963550134	1	0.999999881282058	1	0.98499347917733	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
meningococcal infections	1	1	1	1	1	1	1	1	0.999466660054238	1	1	1	0.939584942251138	1	1	1	0.999237039070422	0.0566800892483499	0.0566800892483499	0.0566800892483499	0.0566800892483499	0.0566800892483499	0.996463784347636	0.996463784347636	0.998227025397842	0.998227025397842	0.998227025397842	1	1	1	1	1	0.999683517060817	0.999683517060817	0.999683517060817	1	1	0.259195829404439	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.975988063329112	1	1	1	1	1	1	1	0.894323970702616	0.999999470699121	1	1	1	1	1	1	1	1	1	0.997085661208589	1	1	1	1	1	0.997085661208589	1	1	1	1	1	0.0566800892483499	1	1	1	0.999910099746	1	1	4.46954489998108e-10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.35884824330232	0.985420429863581	1	1	1	1	1	0.999999358885854	0.999994628023955	1	1	0.35884824330232	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999999996496	1	1	1	1	1	1
mental disorders	1	1	0.996104668290049	1	0.999998476432961	0.999999118660709	0.999999999993629	0.991729289475322	4.60771227816407e-76	0.380548916908273	1.03152047983871e-63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999997248038	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999769261455489	1	1	1	1	0.999999999999985	1	1	1	1	0.999955049515391	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3.38055242690949e-14	1	1	1	0.999999999997679	1	1	1	0.991729289475322	1	1	0.99999999550327	1	1	1	1	0.99999999550327	1	1	1	1.4872699902576e-190	0.616061861711829	1	1	1	1	0.999997609607923	1	1	1	0.786795702169134	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0019350293486669	1	0.999997011580792	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
mental retardation, autosomal dominant	1	1	0.373595359070423	0.999999999981677	0.676743076323048	1	1	1	0.00337045786937742	0.516320659746365	0.00225538140070523	0.999996335120463	0.999999999998149	1	1	0.567606085889361	1	1	1	1	1	1	1	1	1	1	1	1	0.999999999999999	1	1	0.999934690807168	1	1	1	1	0.999948669911904	1	1	1	1	1	0.671297433397166	1	1	1	1	0.999999999981677	1	3.48248324395174e-137	3.48248324395174e-137	3.48248324395174e-137	3.48248324395174e-137	1	0.694323339094284	1	0.92857038265476	1	0.0980853859738203	1	0.974743242300702	1	1	1	1	1	0.999999962478251	0.999999999279673	0.65555664236947	1	1	0.97622298685495	1	0.999999999782222	1	1	1	1	1	1	0.999954107604147	0.999954107604147	0.999954107604147	0.091800060938032	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999962478251	1	1	0.999956244101858	1	1	0.179855106845764	6.28168304509116e-05	1	1	1	1	1	0.98940526509682	1	1	1	4.71159277118418e-143	1	4.71159277118418e-143	1	0.999732308334308	0.99797086628263	1	0.999999864927748	0.987890266368506	1	0.999999999876782	1	1	1	1	0.998226338441432	1	1	0.977228400755022	3.48248324395174e-137	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999952343894935
