acinar cell	adipocyte - breast	adipocyte - omental	adipocyte - perirenal	adipocyte - subcutaneous	alveolar epithelial cell	amniotic epithelial cell	amniotic membrane cell	astrocyte	astrocyte - cerebellum	astrocyte - cerebral cortex	basophil	blood vessel endothelial cell	bronchial epithelial cell	bronchial smooth muscle cell	cardiac fibroblast	cardiac myocyte	cd14-cd16+ monocyte	cd14+ monocyte	cd14+ monocyte derived endothelial progenitor cell	cd14+cd16- monocyte	cd14+cd16+ monocyte	cd4+ t cell	cd4+cd25-cd45ra- memory conventional t cell	cd4+cd25-cd45ra+ naive conventional t cell	cd4+cd25+cd45ra- memory regulatory t cell	cd4+cd25+cd45ra+ naive regulatory t cell	cd8+ t cell	chondrocyte	chorionic membrane cell	ciliated epithelial cell	corneal epithelial cell	dendritic cell	dendritic cell - monocyte immature derived	dendritic cell - plasmacytoid	endothelial cell - aortic	endothelial cell - artery	endothelial cell - microvascular	endothelial cell - thoracic	endothelial cell - umbilical vein	endothelial cell - vein	endothelial cell of hepatic sinusoid	endothelial cell of lymphatic vessel	enteric smooth muscle cell	epithelial cell of esophagus	epithelial cell of malassez	epithelial cell of prostate	fat cell	fibroblast - dermal	fibroblast - skin dystrophia myotonica	fibroblast - skin normal	fibroblast - skin spinal muscular atrophy	fibroblast - skin walker warburg	fibroblast of choroid plexus	fibroblast of gingiva	fibroblast of lymphatic vessel	fibroblast of periodontium	fibroblast of pulmonary artery	fibroblast of the conjuctiva	fibroblast of tunica adventitia of artery	gingival epithelial cell	hair follicle cell	hair follicle dermal papilla cell	hair follicle outer root sheath cell	hepatic stellate cell	hepatocyte	immature langerhans cell	intestinal epithelial cell	iris pigment epithelial cell	keratinocyte	keratinocyte - epidermal	keratinocyte - oral	keratocyte	kidney epithelial cell	lens epithelial cell	lymphocyte of b lineage	macrophage	mammary epithelial cell	mast cell	mast cell - stimulated	melanocyte	melanocyte - dark	melanocyte - light	meningeal cell	mesenchymal precursor cell	mesenchymal precursor cell - adipose	mesenchymal precursor cell - bone marrow	mesenchymal precursor cell - cardiac	mesenchymal somatic cell	mesenchymal stem cell	mesenchymal stem cell - adipose	mesenchymal stem cell - amniotic membrane	mesenchymal stem cell - bone marrow	mesenchymal stem cell - hepatic	mesenchymal stem cell - umbilical	mesenchymal stem cell - wharton's jelly	mesothelial cell	migratory langerhans cell	monocyte	multipotent cord blood unrestricted somatic stem cell	myoblast	nasal epithelial cell	natural killer cell	neuron	neuronal stem cell	neutrophil	olfactory epithelial cell	osteoblast	pancreatic stromal cell	pericyte cell	placental epithelial cell	preadipocyte	preadipocyte - breast	preadipocyte - omental	preadipocyte - perirenal	preadipocyte - subcutaneous	preadipocyte - visceral	prostate stromal cell	renal cortical epithelial cell	renal epithelial cell	renal glomerular endothelial cell	renal mesangial cell	renal proximal tubular epithelial cell	respiratory epithelial cell	reticulocyte	retinal pigment epithelial cell	salivary acinar cell	sebocyte	sensory epithelial cell	sertoli cell	skeletal muscle cell	skeletal muscle cell differentiated into myotubes	skeletal muscle satellite cell	skin fibroblast	small airway epithelial cell	smooth muscle cell - aortic	smooth muscle cell - brachiocephalic	smooth muscle cell - brain vascular	smooth muscle cell - carotid	smooth muscle cell - coronary artery	smooth muscle cell - internal thoracic artery	smooth muscle cell - pulmonary artery	smooth muscle cell - subclavian artery	smooth muscle cell - umbilical artery	smooth muscle cell - umbilical vein	smooth muscle cell of prostate	smooth muscle cell of the esophagus	smooth muscle cell of trachea	stromal cell	synoviocyte	t cell	tendon cell	trabecular meshwork cell	tracheal epithelial cell	urothelial cell	uterine smooth muscle cell	vascular associated smooth muscle cell
hypersensitivity	0.000103960210142486	0	0	0.000172581722320576	0.000206066709404136	0.000367537550720931	0.000348877089799159	0	0.00016649935368342	0	0	0.0558111885306946	0.000387965943605271	0.0109124225705077	0.0124281975379859	3.26448466141925e-05	0.000198459817665138	0.00897497099927987	0.00897497099927987	0.00897497099927987	0.00897497099927987	0.00897497099927987	0.0476963015305696	0.0476963015305696	0.0229401101577362	0.0229401101577362	0.0229401101577362	0.00932512814231163	0.000106205442137431	0	0.012040191211374	0.00144618022677595	0.0182145816344128	0.0182145816344128	0.0182145816344128	0.00018414829528899	0.000154974731222508	0.000341986145961722	0	0.000121128802573358	0.000135066551115703	0.000231211918142367	0	0	0.000722174204048539	7.83173993312137e-05	0	0.000172581722320576	0.000294541114308684	0.001020401772726	0.001020401772726	0.001020401772726	0.001020401772726	0	4.14742974920685e-05	0	3.48051623160462e-05	0	0.0028239892089713	0	0.000171263094065312	0	0	0.000253270532939698	0	0.000231211918142367	0.0120486913354779	0.00564595175432602	0.00010605736894986	0.00769676533845053	0.00769676533845053	0.00141898357043374	0	0.000434551351300804	0.000229710969200582	0.0134333858499846	0.0166740162357546	0	0.0601278605298111	0.0601278605298111	0.000495475201985137	0.000495475201985137	0.000495475201985137	0.000255979078210001	0.000559587450569333	0.000178812040192813	0.00929914994976533	0	0.000559587450569333	0.000559587450569333	0.000178812040192813	0	0.00929914994976533	0	0.000258039728320949	0	0.012040191211374	0.0120486913354779	0.00897497099927987	0.000258039728320949	7.5702545878892e-05	0	0.00612843297617689	0.00262309050525498	0	0.0196648468764153	0	8.62184667524867e-05	0	5.00569842683841e-05	0.00010269212094335	4.72381812670999e-05	0	0	0.00265737651611694	0	0.00265737651611694	0	0.000535940952175481	0.000169916505680709	0.000122019058392222	0.00244132139507242	5.21176448072237e-05	0.0172027550064337	0.000309765135839894	0	0	0.00189424517875401	0.012040191211374	9.72767795540281e-05	0.000317586873600785	0.000261666353179899	0	0.001020401772726	0.0172027550064337	5.07893465823661e-05	0	0	0	0	0	0	0	0	0	0	0.000292288376731285	0.00567935798141015	0.000780767171171212	0.000214825579357773	0.0516577150282423	0	0	0.00180560633894799	0	0	6.17916828928912e-05
hypertension	0	0	0	0.00172237321631525	0.0003571911085376	0	0.000161262722230839	0	0.000563468856940906	0.000261164757132424	0.000376650982886563	0.000108212282061478	0.00348472553762243	0	0	0.00282928984111038	0.00447207155488868	0.00156148329189408	0.00156148329189408	0.00156148329189408	0.00156148329189408	0.00156148329189408	0.000498933983842038	0.000498933983842038	0.000383977643104522	0.000383977643104522	0.000383977643104522	7.8656711564324e-05	2.04548860897682e-05	0	0.00210021206867123	0	0.000147828332636275	0.000147828332636275	0.000147828332636275	0.00212798835612611	0.00300865034167047	0.000474232488823805	0.00118332942671173	0.000373265370807939	0.000624323016675814	0.000173670125341678	0	0	0	0	5.37097237664169e-05	0.00172237321631525	0	0.000463931814431863	0.000463931814431863	0.000463931814431863	0.000463931814431863	0	0	0	0	0.000181783195675596	0	0	0.000131939268270419	0	0	0	0.000120225327454545	0.000173670125341678	0	0.00013452313151416	0	9.46197805990526e-05	9.46197805990526e-05	0	0	0.00273175375615151	0	0.00031680421685226	0.00158610408967493	0	0.000567941526485495	0.000567941526485495	2.29025299184867e-05	2.29025299184867e-05	2.29025299184867e-05	0.000887416031174108	0.000157293326138188	6.88774480857602e-05	0.0013853076859321	8.41907516754923e-05	0.000157293326138188	0.000157293326138188	6.88774480857602e-05	0	0.0013853076859321	0	0	0	0.00210021206867123	0	0.00156148329189408	0	8.748065568925e-05	0	0.000196399072316928	0.008543667544646	7.26531763630655e-05	0.00151170792780149	0	0.000128099168072254	0.000142188201830859	0.000867675800354894	0.000534012203483504	0.00010917537905329	0	0	0.00119877006855585	0	0.00119877006855585	0	0.00255471489923078	0.00161009301187659	0.000705016397454657	0.00353328758333266	0.0012647527166153	0.000133641879379099	0.000526411257110384	0	0	0	0.00210021206867123	2.81028740841125e-05	0.00241989524075385	0.00412901646030398	0	0.000463931814431863	0.000133641879379099	0.00275849390010755	0	0.00108904807685503	0.000671068604349703	0.00134393388462712	0.000421265460573727	0.000641797981939579	0	0	0.000292512023054324	0	0	0	0.000180448420278935	0	0.000895910777332724	0	0	0	0.00028377834536849	0	0.00456995098200062
hypertension, essential	0	0	0	0.00172237321631525	0.0003571911085376	0	0.000161262722230839	0	0.000563468856940906	0.000261164757132424	0.000376650982886563	0.000108212282061478	0.00348472553762243	0	0	0.00282928984111038	0.00447207155488868	0.00156148329189408	0.00156148329189408	0.00156148329189408	0.00156148329189408	0.00156148329189408	0.000498933983842038	0.000498933983842038	0.000383977643104522	0.000383977643104522	0.000383977643104522	7.8656711564324e-05	2.04548860897682e-05	0	0.00210021206867123	0	0.000147828332636275	0.000147828332636275	0.000147828332636275	0.00212798835612611	0.00300865034167047	0.000474232488823805	0.00118332942671173	0.000373265370807939	0.000624323016675814	0.000173670125341678	0	0	0	0	5.37097237664169e-05	0.00172237321631525	0	0.000463931814431863	0.000463931814431863	0.000463931814431863	0.000463931814431863	0	0	0	0	0.000181783195675596	0	0	0.000131939268270419	0	0	0	0.000120225327454545	0.000173670125341678	0	0.00013452313151416	0	9.46197805990526e-05	9.46197805990526e-05	0	0	0.00273175375615151	0	0.00031680421685226	0.00158610408967493	0	0.000567941526485495	0.000567941526485495	2.29025299184867e-05	2.29025299184867e-05	2.29025299184867e-05	0.000887416031174108	0.000157293326138188	6.88774480857602e-05	0.0013853076859321	8.41907516754923e-05	0.000157293326138188	0.000157293326138188	6.88774480857602e-05	0	0.0013853076859321	0	0	0	0.00210021206867123	0	0.00156148329189408	0	8.748065568925e-05	0	0.000196399072316928	0.008543667544646	7.26531763630655e-05	0.00151170792780149	0	0.000128099168072254	0.000142188201830859	0.000867675800354894	0.000534012203483504	0.00010917537905329	0	0	0.00119877006855585	0	0.00119877006855585	0	0.00255471489923078	0.00161009301187659	0.000705016397454657	0.00353328758333266	0.0012647527166153	0.000133641879379099	0.000526411257110384	0	0	0	0.00210021206867123	2.81028740841125e-05	0.00241989524075385	0.00412901646030398	0	0.000463931814431863	0.000133641879379099	0.00275849390010755	0	0.00108904807685503	0.000671068604349703	0.00134393388462712	0.000421265460573727	0.000641797981939579	0	0	0.000292512023054324	0	0	0	0.000180448420278935	0	0.000895910777332724	0	0	0	0.00028377834536849	0	0.00456995098200062
hypertension, pregnancy-induced	0	0	0	0.000149287613954291	0	0.000291435286293878	0.0011065546292895	0	3.77211500183883e-05	0.000179206370210267	0	0.00029701297362376	0.00352380511096123	0.000105845849039728	0	0	0.000314733521326569	0.00166671652169789	0.00166671652169789	0.00166671652169789	0.00166671652169789	0.00166671652169789	0.00201265691028523	0.00201265691028523	0.00149979941072351	0.00149979941072351	0.00149979941072351	0.000458768493033136	5.61430405765382e-05	0.000927068775268997	0.00247050210622973	0.000111876525693047	0.000530593727466426	0.000530593727466426	0.000530593727466426	0.000292037159483743	0.000491542756091794	0.000216939640940408	0	0.00435417113838973	0.00364138957540878	0.000110002329981583	0	0	0	0.000248404046346978	0	0.000149287613954291	0	0.000106113777119426	0.000106113777119426	0.000106113777119426	0.000106113777119426	0	0	0	0	0	0	0	0	0	0	0	0	0.000110002329981583	0.000167980506400682	6.15381707002867e-05	0	0	0	0	0	0.00226040032592934	0	0.000572624235687041	0.000773941299127448	0	0.000266143995020031	0.000266143995020031	0	0	0	0	0.000287817966916383	0	0.00152399432257168	0	0.000287817966916383	0.000287817966916383	0	0	0.00152399432257168	0	0	0	0.00247050210622973	0.000167980506400682	0.00166671652169789	0	0	0	0.00301240236569696	0.000278525133475652	0	0.0020523037455893	0	3.90663344544841e-05	0	0.000158768773559593	0.0182400304521657	0	0	0	0.000240386803504528	0	0.000240386803504528	0	0.00361223741216037	0.000323360693123056	0.00270910674593828	0.000300710181131266	0.000165304695594369	9.17025573227063e-05	0.000404559182715267	0	0	0	0.00247050210622973	0	0	0.000257568531386468	0	0.000106113777119426	9.17025573227063e-05	0	0	0	0	0	0	0	0	0.00281491914852383	0.00160573022087656	0	0	0	0.000424526845659913	0	0.00191128309125233	0	0	0	0	0.00132876733151969	0.000685959501629302
hypertension, pulmonary	0	0	0	0.000103743260601035	0	0.00121514890834468	0	0	3.93198905743772e-05	0	0	7.74003285713957e-05	0.00967847194476185	0.0004413277113731	0	0.000647580357139106	0.00160391202564409	0.000689427456897845	0.000689427456897845	0.000689427456897845	0.000689427456897845	0.000689427456897845	0.000389312094027816	0.000389312094027816	0.000211265622990043	0.000211265622990043	0.000211265622990043	0.000168780896311716	0	0	0.00322676881587435	0	0.000390410790013383	0.000390410790013383	0.000390410790013383	0.000608829219096187	0.0117846452076067	0.000226134222813019	0	0.000934441232369136	0.0013396669686147	0.00015288609796516	0	0	0	0	0	0.000103743260601035	0	0.000110611211554678	0.000110611211554678	0.000110611211554678	0.000110611211554678	0	0	0	0	0.0202835786635081	0	0.00313136706247444	0	0	0	0	0	0.00015288609796516	8.75500233567043e-05	0	0	0	0	0	0	5.74683701425455e-05	0	0.000198964615133906	0.0013109579549935	0	0.00134748805646499	0.00134748805646499	0	0	0	0	0.0014000774404249	0	0.00128370584094185	0.000722623168263332	0.0014000774404249	0.0014000774404249	0	0	0.00128370584094185	0	0	0.000718384872655679	0.00322676881587435	8.75500233567043e-05	0.000689427456897845	0	8.34289954892218e-05	0	0.000165267232570223	0.00057129432236754	0	0.0013021745801547	0	4.07220881426873e-05	0	0.0013239831341193	0	0	0	0	0.00139382426970613	0	0.00139382426970613	0	0	0.000112355244237033	0	0	0.000172310826659125	0.00449269235761363	0	0	0	0	0.00322676881587435	0	0.000721876710631294	0.00167057391179629	0	0.000110611211554678	0.00449269235761363	0.000671676882365282	0	0.000623165336672135	0	0.00069910346432361	0	0.0501025596981882	0	0	0	0	0	0	0.00114317569493944	0	0.000655997682718702	0	0	0	0	0	0.0115426693581674
hypertrophy, left ventricular	0	0	0	0.00039507231940887	0	0	0	0	0	0	0	0	0.000532876609866275	0	0	0.00723388820794709	0.0213223855194683	0.000504088178388622	0.000504088178388622	0.000504088178388622	0.000504088178388622	0.000504088178388622	6.58919083601912e-05	6.58919083601912e-05	0	0	0	0	0	0	0.000378095230297184	0	0	0	0	0.00046370544037021	0.000468291878836098	0.000344463327591114	0	0	0.000170056134557486	0	0	0	0	0	0	0.00039507231940887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000332823675758927	0	0.000603702128821141	0.000603702128821141	0	0	0	0	0.000304670719144903	0	0.00039108594897165	0.000733833142806343	0.000304670719144903	0.000304670719144903	0	0	0.00039108594897165	0	0	0	0.000378095230297184	0	0.000504088178388622	0	0.000254169661241977	0	0	0.000242524542613977	0	0.000141683043499201	0	6.20307081944307e-05	0	0	0	0.000237901758605723	0	0	0.00114508032582538	0	0.00114508032582538	0	0	0	0	0.000238738363316127	0	0	0	0	0	0	0.000378095230297184	0	0.00534811611027547	0.0181766715324412	0	0	0	0.000767358599311434	0	0	0	0.00425969148155885	0	0	0	0	0	0	0	0	0.000280865239124168	0	5.55145086131207e-05	0	0	0	0	0	0.00031119635923969
hyperuricemia	0	0	0	0.00102512269935839	0.00134642315771924	0	0	0	0	0	0	0	0.000460897817010998	0	0	0.000426597557544723	0.000144080038262986	0.000762996515933912	0.000762996515933912	0.000762996515933912	0.000762996515933912	0.000762996515933912	0	0	0	0	0	0	0.000231312580253162	0	0.000981071019292669	0	0	0	0	0	0	0	0	0	0	0.000453215973353123	0	0	0	0	0	0.00102512269935839	0	0.000218597455123947	0.000218597455123947	0.000218597455123947	0.000218597455123947	0	0	0	0	0	0	0	0	0	0	0	0	0.000453215973353123	0	0	0	0.000178333475738615	0.000178333475738615	0	0	0.00113572930688599	0	0	0.000132861791526353	0	0	0	0	0	0	0	0	0	0.000634236859929246	0	0	0	0	0	0.000634236859929246	0	0	0	0.000981071019292669	0	0.000762996515933912	0	0	0	0	7.40348186071183e-05	0	0.000275726424384526	0	0	0	0	0	0.000617300886402041	0	0	0.000433303307102983	0	0.000433303307102983	0	0	0.000888176528033196	0	0.000309735842553105	0.000681064924044675	0	0.00023811532486103	0	0	0	0.000981071019292669	0	0	0.00011791080816904	0	0.000218597455123947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.80158358585987e-05	0	0	0	0	0	0
hypogonadotropic hypogonadism	0	0	0	0.000471816465340233	0	0	0	0	5.96079580844996e-05	0	0	0.000117336937458741	8.83874596350208e-05	0	0	0	5.52611364001234e-05	8.36123648418282e-05	8.36123648418282e-05	8.36123648418282e-05	8.36123648418282e-05	8.36123648418282e-05	0.000163940909094952	0.000163940909094952	6.40546665615211e-05	6.40546665615211e-05	6.40546665615211e-05	4.26445938931864e-05	8.87187163644603e-05	0	0.00448405813755795	0	4.93210723353738e-05	4.93210723353738e-05	4.93210723353738e-05	0	0	0	0	0	0	0	0	0	0	0	0.000465908998753094	0.000471816465340233	0	0.000754577076530719	0.000754577076530719	0.000754577076530719	0.000754577076530719	0	0	0	0	0	0	0	0	0	0	0.000317354310520311	0	0	0	0	0	6.83988611212869e-05	6.83988611212869e-05	0.00020320250215465	0	8.7120593384195e-05	0	0.000268111392443507	0.00020383374886398	0	0.00024032444234088	0.00024032444234088	0.000198669701405294	0.000198669701405294	0.000198669701405294	0	0	0	0.000364887288160236	0	0	0	0	0	0.000364887288160236	0	0	0	0.00448405813755795	0	8.36123648418282e-05	0	0.000126476243791841	0	0.000150324562879734	0.00156176146418443	0.00015755884727112	0.00035251137101125	0	0.000432135578549416	0	0	0.000257351590487668	0	0	0	0.00163817031116197	0	0.00163817031116197	0.000438867067497905	0	0	0	0	0	0	9.13278730679341e-05	0	0	0	0.00448405813755795	0.0110920115741389	0.000248715183454335	0.000226120333247858	0.000282184208207145	0.000754577076530719	0	0	0	0	0	0	0	0	0	0	0	0.0012575303963625	0	0	5.590404501079e-05	0	0.000257827077326746	0	0	0	0	0	0
hypothyroidism	0	0	0	0.000442879058598424	0	0	0	0	0.000969836191003379	0.00106327305301918	0.000550468878442722	0.000734269590232521	5.53109917247677e-05	0	0	0.000102389436895941	0.0020057121191569	0.000392421292478993	0.000392421292478993	0.000392421292478993	0.000392421292478993	0.000392421292478993	0.000348808491982166	0.000348808491982166	0.000481008570231147	0.000481008570231147	0.000481008570231147	0.00013343039780032	0.000222073140553182	0	0.00151093825104559	0	9.25922331650874e-05	9.25922331650874e-05	9.25922331650874e-05	0.000144393696215055	9.72145812201417e-05	0	0	0	0	0.000652669395075107	0	0	0	0	0	0.000442879058598424	0	0.000891930084924508	0.000891930084924508	0.000891930084924508	0.000891930084924508	0	0	0	0	0	0	0	0	0	0	0	0	0.000652669395075107	8.30556161214184e-05	6.08533786689023e-05	0	4.28025520485041e-05	4.28025520485041e-05	0	0	0.000327109282671642	0	0.000796947424244044	0.000510219293243582	0	0.000451169768758998	0.000451169768758998	6.21616361402722e-05	6.21616361402722e-05	6.21616361402722e-05	0	4.74358584521987e-05	0	0.000669793524863274	0	4.74358584521987e-05	4.74358584521987e-05	0	0	0.000669793524863274	0	0	0	0.00151093825104559	8.30556161214184e-05	0.000392421292478993	0	0	0	0.000376279652692989	0.00283421957998309	0.000295790923290342	0.000463247643628907	0	0.000424947680176817	0	0.000157002006856438	0	0	0	0	0.00101027513997178	0	0.00101027513997178	0	0.000420240083766123	0.000106587453398602	0	0.000148681950679839	0.000163465197653412	9.06820983165716e-05	0.000400057279239844	0	0	0	0.00151093825104559	0.00244084214560404	0.00326845407396163	0.00251872302702666	0	0.000891930084924508	9.06820983165716e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	3.49835619638931e-05	0	0.000910433804383939	0	0	0	0	0	0
idiopathic pulmonary fibrosis	0	0	0	0	0	0.017247450967949	0	0	0	0	0	0	0.000827549775828177	0.00261002924910171	0.00178354305168267	0	0	0.000521894501528005	0.000521894501528005	0.000521894501528005	0.000521894501528005	0.000521894501528005	0.000716304358043333	0.000716304358043333	0.000599727893217246	0.000599727893217246	0.000599727893217246	0	0	0	0.00386557862945982	0	0.000307853946123763	0.000307853946123763	0.000307853946123763	0	0.000969667479431986	0	0	0	0	0	0.00162373824939512	0	0	0	0	0	0	0.000261663602802607	0.000261663602802607	0.000261663602802607	0.000261663602802607	0	0	0.00451860012678532	0	0.00492134863923807	0	0	0	0	0	0	0.00081370385952265	0	0	0.000606982425559932	0	0	0	0	0	0	0	0.00020918835057767	0.00262411137369856	0	0.00075003263738418	0.00075003263738418	0	0	0	0	0.00189259712782699	0.000932346728065999	0.000379594313449807	0	0.00189259712782699	0.00189259712782699	0.000932346728065999	0	0.000379594313449807	0	0	0	0.00386557862945982	0	0.000521894501528005	0	0.000789443718446964	0	0.000156383494554398	0	0	0.000880126984112448	0	0	0	0.000783008774730511	0	0	0	0	0.010225187142825	0	0.010225187142825	0	0	0	0	0	0	0.0146982742687344	0	0	0	0	0.00386557862945982	0	0	0	0	0.000261663602802607	0.0146982742687344	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00139577507510993	0	0.00051727944113961	0	0	0	0	0	0
iga deficiency	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000446561629997393	0.000450444035525602	0.000450444035525602	0.000450444035525602	0.000450444035525602	0.000450444035525602	0.00256127181641702	0.00256127181641702	0.00276064838542008	0.00276064838542008	0.00276064838542008	0.00103382452479618	0	0	0.00025339427006471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000261941457959261	0	0	0	0	0	0	0	0.0132703676201423	0.000343159832685533	0	0.000161837175410973	0.000161837175410973	0	0	0	0	0	0	0.000655251181655634	0	0	0	0	0	0.000655251181655634	0	0	0	0.00025339427006471	0	0.000450444035525602	0	0	0	0.00148471028890863	3.82439159885682e-05	0	0.000759632357378488	0	0	0	0	0	0	0	0	0.000191854306850101	0	0.000191854306850101	0	0	0	0	0.000639996788760169	0	0.000195169122597842	0	0	0	0	0.00025339427006471	0	0.000669950378413501	0.000609087876029102	0	0	0.000195169122597842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00744101340657802	0	0	0	0	0	0
infertility	0	0	0	0.000179726950160497	0	0	0	0	0	0	0	0.000268179829995021	0	7.64565169119123e-05	0	7.4792098557e-05	7.57813651152835e-05	0.000305760832343493	0.000305760832343493	0.000305760832343493	0.000305760832343493	0.000305760832343493	0.000764379214323512	0.000764379214323512	0.000439201072421805	0.000439201072421805	0.000439201072421805	0.000194932988505905	4.05542718044155e-05	0	0.00734599156017084	0	0.00027054226054721	0.00027054226054721	0.00027054226054721	0	0	0	0	0	0	0.000132431504225071	0	0	0	0	0.000532429935469767	0.000179726950160497	0	0.000421575284027456	0.000421575284027456	0.000421575284027456	0.000421575284027456	0	0	0	0	0	0	0	0	0	0	0	0	0.000132431504225071	0	4.44513812450844e-05	0	3.12658491769648e-05	3.12658491769648e-05	0	0	0.00027876626917654	0	0.00064342203454932	0.00125785684809944	0.000183352292596829	0.00112601238320406	0.00112601238320406	0.000136221060226924	0.000136221060226924	0.000136221060226924	0.00011729393415308	0.000173251631615985	0.000136557824795791	0.000622697123847198	0	0.000173251631615985	0.000173251631615985	0.000136557824795791	0	0.000622697123847198	0	0	0	0.00734599156017084	0	0.000305760832343493	0	0	0	0.00178658899975943	0.000499728479573654	0	0.000676774176496419	0	5.64382238510759e-05	0	0	0.000588190788686633	0	0	0	0.00085735050787811	0	0.00085735050787811	0	0.000153485743820337	7.78586108216393e-05	0	0	0	0.000132480549561797	0	0	0	0	0.00734599156017084	0.0265214480494871	0.000113690363939177	0.000124034420210057	0	0.000421575284027456	0.000132480549561797	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00127771677118293	0.000246091765934441	0.00117855507844514	0	0	0	0	0	0
infertility, female	0	0	0	5.39150387425987e-05	0	0	0	0	0	0	0	0.00040224701724625	0	0	0	0	7.57770835612749e-05	0.000229307667924139	0.000229307667924139	0.000229307667924139	0.000229307667924139	0.000229307667924139	0.000719375085023222	0.000719375085023222	0.000351341006480724	0.000351341006480724	0.000351341006480724	0.00017542977752843	0	0	0.00252616168150024	0	3.38158719052415e-05	3.38158719052415e-05	3.38158719052415e-05	0	0	0	0	0	0	7.9454413204689e-05	0	0	0	0	0.000159719956149799	5.39150387425987e-05	0	0.000114968581511439	0.000114968581511439	0.000114968581511439	0.000114968581511439	0	0	0	0	0	0	0	0	0	0	0	0	7.9454413204689e-05	0	6.66733046949991e-05	0	0	0	0	0	0.000119464508239234	0	0.000482539261496255	0.00122284728682392	0.000137506450063201	0.000123579742487713	0.000123579742487713	0	0	0	0	5.19725529335074e-05	0	0.000316890452739444	0	5.19725529335074e-05	5.19725529335074e-05	0	0	0.000316890452739444	0	0	0	0.00252616168150024	0	0.000229307667924139	0	0	0	0.00233617669342287	0.00025309492955346	0	0.000410875391892149	0	0	0	0	0.000882236334944765	0	0	0	0.00024416831068517	0	0.00024416831068517	0	0	0	0	0	0	4.96773992150772e-05	0	0	0	0	0.00252616168150024	0.000668570158493998	6.82103643439907e-05	9.30205593132969e-05	0	0.000114968581511439	4.96773992150772e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00141818548574852	0.000369116793078096	0.000972253005513424	0	0	0	0	0	0
infertility, male	0	0	0	0.000275859455785215	0	0	0	0	0	0	0	0	0	0.000117351644412363	0	0	0	0.000205321571538003	0.000205321571538003	0.000205321571538003	0.000205321571538003	0.000205321571538003	0.000207040769235365	0.000207040769235365	0.000134824263929664	0.000134824263929664	0.000134824263929664	0.000119679565197771	6.22459755742888e-05	0	0.00808515907673019	0	0.000173020890613068	0.000173020890613068	0.000173020890613068	0	0	0	0	0	0	8.13066324259592e-05	0	0	0	0	0.0006537732136946	0.000275859455785215	0	0.000470594788657142	0.000470594788657142	0.000470594788657142	0.000470594788657142	0	0	0	0	0	0	0	0	0	0	0	0	8.13066324259592e-05	0	0	0	0	0	0	0	0.000427873010907059	0	0.000282164618737301	0.000518418070497021	0.000140711962250416	0.00143322012352406	0.00143322012352406	6.96943660130493e-05	6.96943660130493e-05	6.96943660130493e-05	0	0.000212736490632292	0.000209599991530148	0.000512017444726894	0	0.000212736490632292	0.000212736490632292	0.000209599991530148	0	0.000512017444726894	0	0	0	0.00808515907673019	0	0.000205321571538003	0	0	0	0.000210938558461288	0.000328724433590087	0	0.000519383864943654	0	8.66259495481268e-05	0	0	0	0	0	0	0.000966126472275841	0	0.000966126472275841	0	0.000235582330436568	0.000119503691517996	0	0	0	0.000101670929906749	0	0	0	0	0.00808515907673019	0.0392534321635277	0	0	0	0.000470594788657142	0.000101670929906749	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00023533716195467	0	0.000490998442994181	0	0	0	0	0	0
